SSID,BSSID,Channel,PWR,Distance,Auth,WPS,Manufacturer,Uptime,Beacons,Timestamp
Hidden,60:9b:b4:2b:50:3c,2,-74,50.12,WPA2,N/A,Unknown,1d 12h 26m,00001a002f4800005e6257dc0000000000027109a000b600000080000000ffffffffffff609bb42b503c609bb42b503c8073...,2026-04-10T04:00:24.310754
Hidden,60:9b:b4:2b:50:3c,2,-74,50.12,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000e7804f8a0000000000027109a000b600000080000000ffffffffffff609bb42b503c609bb42b503ca073...,2026-04-10T04:00:24.531355
WE_EDF20C,20:e8:82:ed:f2:0c,1,-60,10.0,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f48000052df4f8a0000000000027109a000c400000080000000ffffffffffff20e882edf20c20e882edf20c10c5...,2026-04-10T04:00:24.548552
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000c9005edc0000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20c50c5...,2026-04-10T04:00:24.756149
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000ca2061dc0000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20c90c5...,2026-04-10T04:00:24.962370
Hidden,60:9b:b4:2b:50:3c,2,-72,39.81,WPA2,N/A,Unknown,1d 12h 26m,00001a002f4800006c5262dc0000000000027609a000b800000080000000ffffffffffff609bb42b503c609bb42b503cf073...,2026-04-10T04:00:25.061038
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f4800004baf578a0000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20cb0c5...,2026-04-10T04:00:25.070224
Hidden,60:9b:b4:2b:50:3c,2,-70,31.62,WPA2,N/A,Unknown,1d 12h 26m,00001a002f48000066e263dc0000000000027b09a000ba00000080000000ffffffffffff609bb42b503c609bb42b503c0074...,2026-04-10T04:00:25.134920
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 33m,00001a002f4800002d98598a0000000000027b09a000b800000080000000ffffffffffff58be727f702458be727f7024d0d3...,2026-04-10T04:00:25.177213
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 33m,00001a002f4800001951ae6a0000000000027b09a000b800000080000000ffffffffffff58be727f702458be727f7024f0d3...,2026-04-10T04:00:25.390007
Hidden,60:9b:b4:2b:50:3c,2,-72,39.81,WPA2,N/A,Unknown,1d 12h 26m,00001a002f4800000d2aaf6a0000000000027b09a000b800000080000000ffffffffffff609bb42b503c609bb42b503c3074...,2026-04-10T04:00:25.442608
Hidden,60:9b:b4:2b:50:3c,2,-72,39.81,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000f0205f8a0000000000027b09a000b800000080000000ffffffffffff609bb42b503c609bb42b503c4074...,2026-04-10T04:00:25.552484
Hidden,58:be:72:7f:70:24,6,-64,15.85,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000c918668a0000000000028009a000c000000080000000ffffffffffff58be727f702458be727f702460d4...,2026-04-10T04:00:26.009518
Hidden,58:be:72:7f:70:24,6,-72,39.81,WPA2,N/A,Unknown,6d 17h 33m,00001a002f4800004141b96a0000000000028009a000b800000080000000ffffffffffff58be727f702458be727f702470d4...,2026-04-10T04:00:26.097791
Hidden,58:be:72:7f:70:24,6,-64,15.85,WPA2,N/A,Unknown,6d 17h 33m,00001a002f4800007ed1ba6a0000000000028509a000c000000080000000ffffffffffff58be727f702458be727f702480d4...,2026-04-10T04:00:26.196078
Hidden,58:be:72:7f:70:24,6,-66,19.95,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000f0f1bd6a0000000000028509a000be00000080000000ffffffffffff58be727f702458be727f7024a0d4...,2026-04-10T04:00:26.408048
Hidden,58:be:72:7f:70:24,6,-78,79.43,WPA2,N/A,Unknown,6d 17h 33m,00001a002f4800006d81bf6a0000000000028509a000b200000080000000ffffffffffff58be727f702458be727f7024b0d4...,2026-04-10T04:00:26.522736
Hidden,58:be:72:7f:70:24,6,-64,15.85,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000dd13c16a0000000000028509a000c000000080000000ffffffffffff58be727f702458be727f7024c0d4...,2026-04-10T04:00:26.629149
Hidden,58:be:72:7f:70:24,6,-64,15.85,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000ed30c46a0000000000028a09a000c000000080000000ffffffffffff58be727f702458be727f7024f0d4...,2026-04-10T04:00:26.823935
AASR,48:4c:29:a6:b5:88,9,-74,50.12,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000ddc4c66a0000000000028a09a000b600000080000000ffffffffffff484c29a6b588484c29a6b5884083...,2026-04-10T04:00:26.990252
Hidden,58:be:72:7f:70:24,6,-64,15.85,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000686eb06a0000000000028a09a000c000000080000000ffffffffffff58be727f702458be727f702410d5...,2026-04-10T04:00:27.020682
Hidden,58:be:72:7f:70:24,6,-70,31.62,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000eae0c86a0000000000028a09a000ba00000080000000ffffffffffff58be727f702458be727f702420d5...,2026-04-10T04:00:27.130834
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000c474cb6a0000000000028f09a000b400000080000000ffffffffffff484c29a6b588484c29a6b5887083...,2026-04-10T04:00:27.293005
Hidden,58:be:72:7f:70:24,6,-76,63.1,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000a022b56a0000000000028f09a000b400000080000000ffffffffffff58be727f702458be727f702440d5...,2026-04-10T04:00:27.328784
Hidden,58:be:72:7f:70:24,6,-70,31.62,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000d892cd6a0000000000028f09a000ba00000080000000ffffffffffff58be727f702458be727f702450d5...,2026-04-10T04:00:27.439561
AASR,48:4c:29:a6:b5:88,9,-74,50.12,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000d494ce6a0000000000028f09a000b600000080000000ffffffffffff484c29a6b588484c29a6b5889083...,2026-04-10T04:00:27.498448
Hidden,58:be:72:7f:70:24,6,-76,63.1,WPA2,N/A,Unknown,6d 17h 33m,00001a002f4800001c3db86a0000000000028f09a000b400000080000000ffffffffffff58be727f702458be727f702460d5...,2026-04-10T04:00:27.528133
Hidden,58:be:72:7f:70:24,6,-76,63.1,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000b1b2d06a0000000000028f09a000b400000080000000ffffffffffff58be727f702458be727f702470d5...,2026-04-10T04:00:27.641480
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000ccb4d16a0000000000029409a000b400000080000000ffffffffffff484c29a6b588484c29a6b588b083...,2026-04-10T04:00:27.697768
Hidden,58:be:72:7e:a0:c4,11,-72,39.81,WPA2,N/A,Unknown,5d 5h 58m,00001a002f48000059dabb6a0000000000029409a000b800000080000000ffffffffffff58be727ea0c458be727ea0c42040...,2026-04-10T04:00:27.766537
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 33m,00001a002f4800007df73e970000000000029409a000b800000080000000ffffffffffff484c29a6b588484c29a6b588c083...,2026-04-10T04:00:27.800334
Hidden,58:be:72:7e:a0:c4,11,-72,39.81,WPA2,N/A,Unknown,5d 5h 58m,00001a002f4800001507bf6a0000000000029409a000b800000080000000ffffffffffff58be727ea0c458be727ea0c44040...,2026-04-10T04:00:27.993479
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000a1a743970000000000029409a000b800000080000000ffffffffffff484c29a6b588484c29a6b588f083...,2026-04-10T04:00:28.112628
Hidden,58:be:72:7e:a0:c4,11,-76,63.1,WPA2,N/A,Unknown,5d 5h 58m,00001a002f4800009a22c26a0000000000029909a000b400000080000000ffffffffffff58be727ea0c458be727ea0c46040...,2026-04-10T04:00:28.209039
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 33m,00001a002f4800007bc746970000000000029909a000b400000080000000ffffffffffff484c29a6b588484c29a6b5881084...,2026-04-10T04:00:28.325970
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 33m,00001a002f4800001be1c86a0000000000029909a000ba00000080000000ffffffffffff484c29a6b588484c29a6b5885084...,2026-04-10T04:00:28.633690
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000e300cc6a0000000000029e09a000b800000080000000ffffffffffff484c29a6b588484c29a6b5887084...,2026-04-10T04:00:28.838269
Nora,58:be:72:7f:6c:5c,11,-78,79.43,WPA,N/A,Unknown,6d 12h 51m,00001a002f48000091d3cc6a0000000000029e09a000b200000080000000ffffffffffff58be727f6c5c58be727f6c5c606a...,2026-04-10T04:00:28.883787
Hidden,58:be:72:7e:a0:c4,11,-72,39.81,WPA2,N/A,Unknown,5d 5h 58m,00001a002f480000498c6c7a0000000000029e09a000b800000080000000ffffffffffff58be727ea0c458be727ea0c4d040...,2026-04-10T04:00:28.900693
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000842750970000000000029e09a000b400000080000000ffffffffffff484c29a6b588484c29a6b5888084...,2026-04-10T04:00:28.925840
Hidden,58:be:72:7e:a0:c4,11,-70,31.62,WPA2,N/A,Unknown,5d 5h 58m,00001a002f480000589ace6a0000000000029e09a000ba00000080000000ffffffffffff58be727ea0c458be727ea0c4e040...,2026-04-10T04:00:29.008583
OMAR,58:be:72:3f:05:64,11,-82,125.89,WPA,N/A,Unknown,4d 3h 39m,00001a002f480000624752970000000000029e09a000ae00000080000000ffffffffffff58be723f056458be723f0564c018...,2026-04-10T04:00:29.072257
Nora,58:be:72:7f:6c:5c,11,-78,79.43,WPA,N/A,Unknown,6d 12h 51m,00001a002f480000b4d988880000000000029e09a000b200000080000000ffffffffffff58be727f6c5c58be727f6c5c806a...,2026-04-10T04:00:29.095809
OMAR,58:be:72:3f:05:64,11,-84,158.49,WPA,N/A,Unknown,4d 3h 39m,00001a002f480000fabc707a000000000002a309a000ac00000080000000ffffffffffff58be723f056458be723f0564d018...,2026-04-10T04:00:29.193862
Hidden,58:be:72:7e:a0:c4,11,-70,31.62,WPA2,N/A,Unknown,5d 5h 58m,00001a002f4800003cb28a88000000000002a309a000ba00000080000000ffffffffffff58be727ea0c458be727ea0c40041...,2026-04-10T04:00:29.208652
Hidden,58:be:72:7e:a0:c4,11,-76,63.1,WPA2,N/A,Unknown,5d 5h 58m,00001a002f480000e3b05d97000000000002a809a000b400000080000000ffffffffffff58be727ea0c458be727ea0c46041...,2026-04-10T04:00:29.823398
Nora,58:be:72:7f:6c:5c,11,-78,79.43,WPA,N/A,Unknown,6d 12h 51m,00001a002f4800001ffe5e97000000000002a809a000b200000080000000ffffffffffff58be727f6c5c58be727f6c5c006b...,2026-04-10T04:00:29.906962
Hidden,58:be:72:7e:a0:c4,11,-78,79.43,WPA2,N/A,Unknown,5d 5h 58m,00001a002f480000afb37d7a000000000002a809a000b200000080000000ffffffffffff58be727ea0c458be727ea0c48041...,2026-04-10T04:00:30.036253
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000fdaa64970000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c10c9...,2026-04-10T04:00:30.292440
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 26m,00001a002f4800009e92b3dc0000000000026c09a000b400000080000000ffffffffffff609bb42b503c609bb42b503c3077...,2026-04-10T04:00:30.369538
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f48000019efa88a0000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c20c9...,2026-04-10T04:00:30.377242
IL-410TD-A_A26DF,24:79:ef:2a:26:e0,1,-78,79.43,WPA,N/A,Unknown,0d 7h 9m,00001a002f480000af33b4dc0000000000026c09a000b200000080000000ffffffffffff2479ef2a26e02479ef2a26e0b01b...,2026-04-10T04:00:30.398500
Hidden,60:9b:b4:2b:50:3c,2,-68,25.12,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000aa5fe9000000000000026c09a000bc00000080000000ffffffffffff609bb42b503c609bb42b503c4077...,2026-04-10T04:00:30.453518
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000170fac8a0000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c40c9...,2026-04-10T04:00:30.591613
Hidden,60:9b:b4:2b:50:3c,2,-70,31.62,WPA2,N/A,Unknown,1d 12h 26m,00001a002f4800009f42b8dc0000000000026c09a000ba00000080000000ffffffffffff609bb42b503c609bb42b503c6077...,2026-04-10T04:00:30.665000
WE_EDF20C,20:e8:82:ed:f2:0c,1,-58,7.94,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000169fad8a0000000000026c09a000c600000080000000ffffffffffff20e882edf20c20e882edf20c50c9...,2026-04-10T04:00:30.679413
Hidden,60:9b:b4:2b:50:3c,2,-74,50.12,WPA2,N/A,Unknown,1d 12h 26m,00001a002f4800009df2bcdc0000000000027109a000b600000080000000ffffffffffff609bb42b503c609bb42b503c9077...,2026-04-10T04:00:30.999382
WE_EDF20C,20:e8:82:ed:f2:0c,1,-60,10.0,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000144fb28a0000000000027109a000c400000080000000ffffffffffff20e882edf20c20e882edf20c80c9...,2026-04-10T04:00:31.015098
Hidden,60:9b:b4:2b:50:3c,2,-72,39.81,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000a982bedc0000000000027109a000b800000080000000ffffffffffff609bb42b503c609bb42b503ca077...,2026-04-10T04:00:31.066892
WE_EDF20C,20:e8:82:ed:f2:0c,1,-60,10.0,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f48000014dfb38a0000000000027109a000c400000080000000ffffffffffff20e882edf20c20e882edf20c90c9...,2026-04-10T04:00:31.089177
Hidden,60:9b:b4:2b:50:3c,2,-74,50.12,WPA2,N/A,Unknown,1d 12h 26m,00001a002f4800006913c0dc0000000000027609a000b600000080000000ffffffffffff609bb42b503c609bb42b503cb077...,2026-04-10T04:00:31.169603
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000fc6fb58a0000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20ca0c9...,2026-04-10T04:00:31.191474
Hidden,60:9b:b4:2b:50:3c,2,-70,31.62,WPA2,N/A,Unknown,1d 12h 26m,00001a002f4800008ca3c1dc0000000000027609a000ba00000080000000ffffffffffff609bb42b503c609bb42b503cc077...,2026-04-10T04:00:31.273795
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f4800001607b78a0000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20cb0c9...,2026-04-10T04:00:31.296512
Hidden,60:9b:b4:2b:50:3c,2,-76,63.1,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000f034c3dc0000000000027609a000b400000080000000ffffffffffff609bb42b503c609bb42b503cd077...,2026-04-10T04:00:31.384567
Hidden,60:9b:b4:2b:50:3c,2,-70,31.62,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000ebc0b98a0000000000027609a000ba00000080000000ffffffffffff609bb42b503c609bb42b503ce077...,2026-04-10T04:00:31.481214
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000101fba8a0000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20cd0c9...,2026-04-10T04:00:31.499503
WE_EDF20C,20:e8:82:ed:f2:0c,1,-64,15.85,WPA2,V1.0 (PBC/PIN),Unknown,0d 2h 13m,00001a002f480000cbb0c6dc0000000000027609a000c000000080000000ffffffffffff20e882edf20c20e882edf20ce0c9...,2026-04-10T04:00:31.601934
Hidden,60:9b:b4:2b:50:3c,2,-74,50.12,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000a0e2c7dc0000000000027b09a000b600000080000000ffffffffffff609bb42b503c609bb42b503c0078...,2026-04-10T04:00:31.682471
Hidden,58:be:72:7f:70:24,6,-76,63.1,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000c727bf8a0000000000027b09a000b400000080000000ffffffffffff58be727f702458be727f702430d8...,2026-04-10T04:00:31.841918
Hidden,60:9b:b4:2b:50:3c,2,-74,50.12,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000ff99116b0000000000027b09a000b600000080000000ffffffffffff609bb42b503c609bb42b503c2078...,2026-04-10T04:00:31.903333
Hidden,58:be:72:7f:70:24,6,-74,50.12,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000e2b7c08a0000000000027b09a000b600000080000000ffffffffffff58be727f702458be727f702440d8...,2026-04-10T04:00:31.943432
Hidden,60:9b:b4:2b:50:3c,2,-74,50.12,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000032a136b0000000000027b09a000b600000080000000ffffffffffff609bb42b503c609bb42b503c3078...,2026-04-10T04:00:32.006476
Hidden,60:9b:b4:2b:50:3c,2,-72,39.81,WPA2,N/A,Unknown,1d 12h 26m,00001a002f480000f820c38a0000000000028009a000b800000080000000ffffffffffff609bb42b503c609bb42b503c4078...,2026-04-10T04:00:32.101838
Hidden,58:be:72:7f:70:24,6,-68,25.12,WPA2,N/A,Unknown,6d 17h 33m,00001a002f4800001f18ca8a0000000000028009a000bc00000080000000ffffffffffff58be727f702458be727f7024b0d8...,2026-04-10T04:00:32.559380
Vodafone_VDSL,f4:fc:49:3b:c3:c8,6,-76,63.1,WPA2,V1.0 (PBC/PIN),Unknown,1d 9h 47m,00001a002f4800004d3f1d6b0000000000028509a000b400000080000000fffffffffffff4fc493bc3c8f4fc493bc3c8503c...,2026-04-10T04:00:32.660171
Hidden,58:be:72:7f:70:24,6,-74,50.12,WPA2,N/A,Unknown,6d 17h 33m,00001a002f48000094c325530000000000028509a000b600000080000000ffffffffffff58be727f702458be727f7024e0d8...,2026-04-10T04:00:32.874379
Hidden,58:be:72:7f:70:24,6,-66,19.95,WPA2,N/A,Unknown,6d 17h 33m,00001a002f480000baf1216b0000000000028509a000be00000080000000ffffffffffff58be727f702458be727f7024f0d8...,2026-04-10T04:00:32.959782
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000b0c42a6b0000000000028a09a000b800000080000000ffffffffffff484c29a6b588484c29a6b5885087...,2026-04-10T04:00:33.535519
Vodafone_VDSL,f4:fc:49:3b:c3:c8,6,-78,79.43,WPA2,V1.0 (PBC/PIN),Unknown,1d 9h 47m,00001a002f480000cefa156b0000000000028a09a000b200000080000000fffffffffffff4fc493bc3c8f4fc493bc3c8f03c...,2026-04-10T04:00:33.693109
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 33m,00001a002f4800002bd734530000000000028f09a000b400000080000000ffffffffffff484c29a6b588484c29a6b5888087...,2026-04-10T04:00:33.846933
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000ed201a6b0000000000028f09a000ba00000080000000ffffffffffff484c29a6b588484c29a6b5889087...,2026-04-10T04:00:33.950188
AASR,48:4c:29:a6:b5:88,9,-76,63.1,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000e6d01e6b0000000000029409a000b400000080000000ffffffffffff484c29a6b588484c29a6b588c087...,2026-04-10T04:00:34.251294
AASR,48:4c:29:a6:b5:88,9,-72,39.81,WPA,N/A,Unknown,6d 17h 33m,00001a002f480000f260206b0000000000029409a000b800000080000000ffffffffffff484c29a6b588484c29a6b588d087...,2026-04-10T04:00:34.369161
Hidden,58:be:72:7e:a0:c4,11,-78,79.43,WPA2,N/A,Unknown,5d 5h 58m,00001a002f4800005c6a216b0000000000029409a000b200000080000000ffffffffffff58be727ea0c458be727ea0c43044...,2026-04-10T04:00:34.449211
Hidden,58:be:72:7e:a0:c4,11,-76,63.1,WPA2,N/A,Unknown,5d 5h 58m,00001a002f4800003894a5970000000000029409a000b400000080000000ffffffffffff58be727ea0c458be727ea0c44044...,2026-04-10T04:00:34.544620
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 33m,00001a002f4800009017a6970000000000029409a000ba00000080000000ffffffffffff484c29a6b588484c29a6b588f087...,2026-04-10T04:00:34.571757
Hidden,58:be:72:7e:a0:c4,11,-72,39.81,WPA2,N/A,Unknown,5d 5h 58m,00001a002f480000221b266b0000000000029909a000b800000080000000ffffffffffff58be727ea0c458be727ea0c46044...,2026-04-10T04:00:34.734206
AASR,48:4c:29:a6:b5:88,9,-70,31.62,WPA,N/A,Unknown,6d 17h 33m,00001a002f4800007a37a9970000000000029909a000ba00000080000000ffffffffffff484c29a6b588484c29a6b5881088...,2026-04-10T04:00:34.764184
